name,lat,lon,category
Coles,-33.8656811,151.2062069,supermarket
Coles,-33.8655396,151.2778593,supermarket
Coles,-33.8593696,150.8975809,supermarket
Coles,-33.85721,151.1031659,supermarket
Coles,-33.8561794,151.1626686,supermarket
Coles,-33.8392858,151.2089699,supermarket
Coles,-33.8360618,151.0845422,supermarket
Coles,-33.8313696,151.1279539,supermarket
Coles,-33.8305196,151.2225088,supermarket
Coles,-33.8296546,151.2186431,supermarket
Coles,-33.8244009,151.0790184,supermarket
Coles,-33.8236372,151.1950876,supermarket
Coles,-33.823142,151.2011466,supermarket
Coles,-33.8176983,150.9999003,supermarket
Coles,-33.8135343,151.1692596,supermarket
Coles,-33.811587,151.1069803,supermarket
Coles,-33.8057925,151.0879015,supermarket
Coles,-33.8035289,150.9795849,supermarket
Coles,-33.7989033,151.2870032,supermarket
Coles,-33.7935191,151.2644589,supermarket
Coles,-33.7933008,151.1341846,supermarket
Coles,-33.7873563,150.6682155,supermarket
Coles,-33.7851655,151.2687502,supermarket
Coles,-33.7781165,151.1209738,supermarket
Coles,-33.775667,151.052619,supermarket
Coles,-33.7741145,151.1672143,supermarket
Coles,-33.7719776,151.0799947,supermarket
Coles,-33.7698348,150.9059279,supermarket
Coles,-33.769033,151.2661234,supermarket
Coles,-33.7687743,151.0278074,supermarket
Coles,-33.7661197,150.8210589,supermarket
Coles,-33.7620085,151.2159368,supermarket
Coles,-33.7590089,150.9909112,supermarket
Coles,-33.7578989,150.6925299,supermarket
Coles,-33.7521463,151.2895962,supermarket
Coles,-33.7511556,150.6937139,supermarket
Coles,-33.7489665,150.879534,supermarket
Coles,-33.7467187,151.0502221,supermarket
Coles,-33.7433082,150.9233881,supermarket
Coles,-33.7404646,150.7182475,supermarket
Coles,-33.7329862,150.9626977,supermarket
Coles,-33.7326254,150.7817723,supermarket
Coles,-33.7326235,151.1273443,supermarket
Coles,-33.7301922,151.1577059,supermarket
Coles,-33.7300036,151.0057637,supermarket
Coles,-33.7182834,150.9201619,supermarket
Coles,-33.7128398,150.9720455,supermarket
Coles,-33.7057021,150.8761413,supermarket
Coles,-33.7032774,151.1011196,supermarket
Coles,-33.6964885,151.2949301,supermarket
Coles,-33.6957965,150.8201378,supermarket
Coles,-33.6921072,150.9258191,supermarket
Coles,-33.6881581,151.1066579,supermarket
Coles,-33.6758204,151.3055511,supermarket
Coles,-33.6712368,150.6080029,supermarket
Coles,-33.6581552,150.8802688,supermarket
Coles,-33.6539986,151.3213907,supermarket
Coles,-33.6127001,151.1381686,supermarket
Coles,-33.6070776,150.818948,supermarket
Coles,-33.5955212,150.7494905,supermarket
Coles,-33.5817415,150.7207911,supermarket
Coles,-33.520794,151.3175013,supermarket
Coles,-33.4883964,151.3235683,supermarket
Coles,-33.4464514,151.3733425,supermarket
Coles,-33.4364166,151.3913424,supermarket
Coles,-33.428425,151.3159551,supermarket
Coles,-33.40486,151.3513842,supermarket
Coles Chatswood Chase,-33.7935172,151.1864637,supermarket
Coles Chullora,-33.8929981,151.0616442,supermarket
Coles Hurstville Station,-33.9672223,151.1022627,supermarket
Coles Illawong,-33.9968174,151.0422476,supermarket
Coles Kincumber,-33.4668663,151.3827401,supermarket
Coles Local,-33.941604,151.2254192,supermarket
Coles Local,-33.8704197,151.2065633,supermarket
Coles Local,-33.7989581,151.2852807,supermarket
Coles Local,-33.797209,151.1828281,supermarket
Coles Merrylands,-33.8345794,150.9908519,supermarket
Coles Oatley West,-33.980438,151.0760584,supermarket
Coles Parramatta North,-33.8083685,151.0064546,supermarket
Coles Winston Hills,-33.7728999,150.971111,supermarket
Colgate Avenue Reserve,-33.8566046,151.1879649,park
Colin Anslow Park,-33.9114529,150.8696342,park
Colin Street Road Reserve,-33.8190803,151.2136636,park
Colindia Reserve,-33.8476651,151.2191482,park
Collaroy Beach,-33.7280681,151.3016755,beach
Collaroy Plateau Fruit Market,-33.7273562,151.2870254,supermarket
Collaroy Plateau Public School,-33.7329726,151.2932677,school
College Park,-33.93435,150.9163221,park
College Street Playground,-33.8551966,151.1818452,park
Collett Park,-33.8083541,151.0200219,park
Collimore Park,-33.9199004,150.9175176,park
Collins Flat Beach,-33.8082827,151.291541,beach
Colo High School,-33.5694388,150.7082059,school
Colo River Park,-33.4330159,150.8289881,park
Colonial Reserve,-33.6395473,150.7998525,park
Colours of India Grocery & Unique Accounting,-33.808891,151.0159144,supermarket
Colquhoun Park,-33.8481012,151.007287,park
Colvin Park,-33.7941603,151.1001551,park
Colyton High School,-33.7777927,150.7973306,school
Colyton Public School,-33.7772159,150.8131546,school
Comber Street Reserve,-33.8818971,151.2214432,park
Come On Store,-33.96656,151.1024425,supermarket
Comleroy Road Public School,-33.5065005,150.6976269,school
Commemoration Flat,-34.0036064,151.221164,park
Community And Road Education Scheme,-33.8039759,150.8891458,park
Community Park,-33.7967343,151.0975553,park
Como Public School,-34.0017907,151.0690439,school
Como West Public School,-34.0047475,151.0604915,school
Concord High School,-33.8639895,151.1092708,school
Concord Public School,-33.8632229,151.1069342,school
Concord West Public School,-33.8396955,151.0872778,school
Concord West Supermarket,-33.8478586,151.0864213,supermarket
Condell Park Christian School,-33.9225623,151.0178803,school
Condell Park Primary,-33.9255077,151.0136664,school
Condor Crescent Reserve,-33.9828902,151.1018844,park
Condover Street Reserve,-33.7855455,151.2575018,park
Congressional Park,-33.9370937,150.9189298,park
Connells Point Public School,-33.9848275,151.1002718,school
Connells Point Reserve,-33.9905388,151.0915653,park
Connie Lowe Reserve,-33.6791249,150.9149021,park
Conservatorium High School,-33.8634439,151.2144803,school
Constables Point Deeban Spit Reserve,-34.083389,151.1367403,park
Coogee Beach,-33.9208297,151.2585636,beach
Coogee Boys Preparatory School,-33.912371,151.2395738,school
Coogee Public School,-33.9208163,151.2498223,school
Cooinoo Reserve,-33.8921632,151.0924903,park
Cook Park,-33.9890458,151.1473343,park
Cook Park,-33.9501794,151.1641624,park
Cook Park,-33.8939565,150.9041852,park
Cook Park,-33.8868626,150.9617113,park
Cook Park,-33.8732615,151.2139717,park
Cook Park,-33.7749428,150.7680505,park
Cook Reserve,-34.0637891,150.8454273,park
Cook School,-34.0394555,151.0528359,school
Cook Street Reserve,-33.7654776,151.2191519,park
Cook and Banks Reserve,-33.7978915,150.7794766,park
Cook and Phillip Park,-33.8725688,151.2152217,park
Cooke Park,-33.8990811,151.0798558,park
Cooke Reserve,-33.7560708,150.8304908,park
Cooksey Reserve,-33.7732622,151.2888782,park
Coolabah Reserve,-33.9387443,151.0805304,park
Cooleena Reserve,-33.697951,151.2843477,park
Coolibah Reserve,-33.9332462,151.1331874,park
Coolong Reserve,-33.7370919,150.9916526,park
Cooma Road Park,-33.8124551,150.9349597,park
Cooma Street Park,-33.7499096,150.8164947,park
Cooper Street Reserve,-34.073055,151.0106594,park
Cooper Street Reserve,-33.8867304,151.2119774,park
Cootamundra Drive Reserve,-33.7682519,151.2526108,park
Copacabana Beach,-33.4906971,151.4328373,beach
Copacabana Public School,-33.4850489,151.4368322,school
Cor Brouwer Reserve,-33.7865123,150.8508992,park
Coral Reserve,-33.619459,151.3353087,park
Coral Sea Park,-33.9479792,151.2447019,park
Coralie Reserve,-33.8579198,151.1324813,park
Corbin Reserve,-33.7316275,150.9007797,park
Cordelia Park,-33.9031183,150.862716,park
Coreen Avenue Reserve,-33.9600237,151.0703988,park
Coreen Reserve,-33.678271,151.2286034,park
Corella Street Reserve,-33.7716968,151.2877953,park
Corio Park,-33.8613826,150.9113514,park
Corner Beach,-33.8380968,151.2292192,beach
Corning Park,-33.8989476,151.2146916,park
Cornucopia Reserve,-33.7311532,150.924041,park
Coronation Park,-34.0297759,150.8446075,park
Coronation Park,-33.8579554,151.0352944,park
Coronation Park,-33.8431853,151.0030724,park
Coronation Reserve,-33.687978,151.3052247,park
Coronation View Point,-33.8177029,151.1802641,park
Corpus Christi College Maroubra,-33.9466993,151.2293011,school
Corpus Christi Primary,-33.7285748,151.1661771,school
Corpus Christi Primary School,-33.7112022,150.7189244,school
Corribeg Reserve,-33.4950742,151.4252317,park
Corridor of Oaks Park,-33.6950823,150.5394622,park
Corry Reserve,-33.9849775,151.1223332,park
Corryton Park,-33.9569821,150.936016,park
Cortile Reserve,-33.8030718,151.214922,park
Corunna Reserve,-34.0559689,150.8471918,park
Cos Egan Reserve,-33.9070395,151.0363416,park
Costa Park,-33.9161558,150.8790125,park
Coster Reserve,-33.7470986,151.2416854,park
Cottonwood Reserve,-33.7795558,151.1190622,park
Countess Park,-33.819901,151.2355743,park
Courtneys Park,-33.7673482,150.9290863,park
Covenant Christian School,-33.7134772,151.2154585,school
Cowan Park,-33.9275733,150.9591362,park
Cowan Park,-33.5854574,151.169332,park
Cowan Public School,-33.588813,151.1688266,school
Cowells Lane Reserve,-33.8038715,151.061807,park
Cowper Street Reserve,-33.8326545,151.014257,park
Cox Park,-33.7849755,151.0507943,park
Cox's Lane Playground,-33.8127443,151.1670388,park
Coxhead Gardens,-33.982172,151.1171884,park
Crammond Boulevard Reserve,-34.0313867,151.1230366,park
Crammond Park,-33.8951017,151.1622648,park
Cranbrook Junior School,-33.8741636,151.2641903,school
Cranbrook School,-33.871644,151.2514688,school
Crane Street Park,-33.8636424,151.0798981,park
Cranebrook High School,-33.7221064,150.7099476,school
Cranebrook Park,-33.7151826,150.6965873,park
Cransley Park,-34.0725888,150.8292674,park
Crawford Public School,-33.7547862,150.8688251,school
Crayford Park,-33.9044546,150.892849,park
Crescent Park,-33.8731978,150.9555718,park
Crescent Reserve,-33.6626713,151.3128446,park
Crescent Street Park,-33.8290532,151.0039208,park
Crest Park,-33.9085171,150.996105,park
Crestwood High School,-33.7436059,150.9756605,school
Crestwood Lions Park,-33.7536602,150.9592824,park
Crestwood Primary School,-33.7491385,150.9721675,school
Crestwood Reserve,-33.7463561,150.9706992,park
Crete Reserve,-33.9199916,151.2058129,park
Cripple Creek Reserve,-33.7343251,150.6227647,park
Cris Wood Reserve,-33.6637394,151.0030297,park
Croker Park,-33.8731121,151.1291149,park
Cromehurst School,-33.7739538,151.1721887,school
Cromer Park,-33.7396294,151.284131,park
Cromer Public School,-33.7380107,151.2746482,school
Cronulla Beach,-34.0550712,151.155084,beach
Cronulla High School,-34.0384519,151.1590432,school
Cronulla Park,-34.0557036,151.1541428,park
Cronulla Public School,-34.0539631,151.1476967,school
Cronulla Reserve,-34.0547429,150.8141608,park
Cronulla South Public School,-34.0660941,151.1541682,school
Cronulla South Public School,-34.0651916,151.1535523,school
Crookston Reserve,-34.0867596,150.6924042,park
Croot Park,-33.9589099,151.1070267,park
Crossroads Reserve,-33.6135285,151.1381746,park
Crown Park,-33.898802,151.2135256,park
Crown Reserve,-34.219716,150.6190056,park
Crown Reserve,-34.1865339,150.6024813,park
Crown Reserve 100113,-33.7499324,150.6302418,park
Crown Road Reserve,-33.7816794,151.2837162,park
Crown Street Public School,-33.8822569,151.2152009,school
Crown Supermarket,-34.0683742,150.8135571,supermarket
Croydon Park,-33.9016883,151.1090542,park
Croydon Park Public School,-33.894695,151.1083728,school
Croydon Public School,-33.8798133,151.1148933,school
Crusher Plant,-33.6995351,151.0911303,park
Cruwee Cove,-33.9974384,151.2445862,beach
Crystal Park,-33.8986801,151.2125949,park
Crystal Street Park,-33.810851,150.945748,park
Cubbitch Barta Reserve,-34.0949938,150.7020517,park
Cudal Reserve,-33.8228618,151.112816,park
Cudgee Road Reserve,-34.0447289,151.0902222,park
Cudgegong Reserve,-33.6883761,150.9031936,park
Cullen Street Reserve,-33.8142409,151.1517583,park
Cultural Landscape Garden,-33.8946904,151.1972786,park
Cumberland High School,-33.7846663,151.0371513,school
Cumberland Park,-33.8347116,151.0593815,park
Cunningham Park,-34.0208188,150.7828059,park
Cunningham Reserve,-33.9608299,151.2389422,park
Curl Curl Beach,-33.7700018,151.2968356,beach
Curraghbeena Park,-33.8418434,151.2348055,park
Currambena Primary School,-33.8210136,151.1702628,school
Curran Park,-33.8606962,150.9147734,park
Curran Public School,-33.9931517,150.8994095,school
Currans Hill Park,-34.0427594,150.7681809,park
Currans Hill Public School,-34.0478577,150.7692023,school
Currawong Avenue Reserve,-33.6175708,151.3272634,park
Currawong Beach,-33.5959447,151.2997204,beach
Currawong Flat,-34.0772536,151.0556027,park
Currawong Reserve,-33.9989518,150.874868,park
Currawong Reserve,-33.750997,151.0393088,park
Currawong flat,-34.0765377,151.0551589,park
Currey Park,-33.7988061,151.1840634,park
Currie Road Dog Park,-33.7590817,151.2245038,park
Curry Reserve,-34.0529545,150.7098314,park
Curtilage Park,-33.7267749,151.1190891,park
Cusack Street Park,-33.8434775,150.9712565,park
Cusack Street Reserve,-33.8433628,150.972021,park
Cutliffe Reserve,-33.8868828,151.0368988,park
Cutting Reserve,-33.9548461,151.0395982,park
Da Jia Hao,-33.7525687,151.2878749,supermarket
Dacey Gardens,-33.9255819,151.2274715,park
Daceyville Public School,-33.9295366,151.2279707,school
Daffodil Park,-33.873957,151.2208533,park
Dagara Badu Reserve,-33.7878789,150.8120187,park
Daintree Park,-33.961942,150.9425102,park
Dairymans Reserve,-33.7195843,151.1465399,park
Daisy Street Park,-33.8221372,150.9357911,park
Daju Bhaiko Pasal,-33.8881036,151.1256795,supermarket
Dalley Avenue Reserve,-33.9422761,151.2158894,park
Dalley Park,-33.7972319,151.2825584,park
Dalmeny Public School,-33.9472651,150.8713427,school
Dalmeny Reserve,-33.9510027,150.8699127,park
Dalton Reserve,-33.9193105,151.005853,park
Dame Mary Gilmore Reserve,-33.7483218,151.0502739,park
Damour Park,-33.9590963,150.933938,park
Dan Park,-33.8983901,150.9532368,park
Dandarbong Reserve,-33.7869239,151.0581631,park
Dandie Park,-33.8024592,150.9485813,park
Danebank,-33.9614904,151.1022878,school
Daniel Dawson reserve,-33.8953537,151.1984346,park
Daniel Street Park,-33.8239124,150.9516496,park
Daniella Street Reserve,-34.0375453,151.1236203,park
Daniels Street Reserve,-33.8859664,151.1971921,park
Daranggara Park,-33.8855086,151.1786082,park
Darcy Road Public School,-33.8019551,150.9659875,school
Darks Forest Park,-34.2349915,150.9144285,park
Darling Point Reserve,-33.86705,151.2390272,park
Darling Quarter Village Green (North),-33.8750561,151.2020831,park
Darling Quarter Village Green (South),-33.8754,151.2024006,park
Darlinghurst Public School,-33.8786023,151.2234216,school
Darlington Public School,-33.8927968,151.1894194,school
Darmenia Avenue Park,-33.8338988,150.9548595,park
Darrell Jackson Gardens,-33.8905534,151.1358044,park
Darri Reserve,-33.8340334,151.125298,park
Darshan namaste,-33.8736878,151.0939827,supermarket
Darvall Park,-33.7981972,151.0842348,park
Daryl Jackson Gardens,-33.8911681,151.1364388,park
Dashmere St Reserve,-33.8623434,150.8888503,park
Datchett Street Reserve,-33.8585651,151.1924429,park
David Earle Reserve,-33.8408869,151.2002782,park
David Frater Reserve,-33.8119076,151.0065261,park
David Hamilton Reserve,-33.7883758,151.073358,park
David Joel Reserve,-33.8756462,151.2494009,park
David Scott Reserve,-33.7774262,151.0716731,park
David Simpson Reserve,-34.0580273,150.7187731,park
David Thomas Playing Fields,-33.7787804,151.2629509,park
Davidson High School,-33.7445118,151.2057898,school
Davidson Park,-33.7204071,151.0980942,park
Davies Square,-33.8726537,151.0818547,park
Davies Square,-33.8725622,151.0824152,park
Davis Park,-34.0443945,150.808527,park
Davison Reserve,-33.727633,150.9207809,park
Davistown Memorial Park,-33.483948,151.3601718,park
Dawes Avenue Reserve,-33.8863988,151.035,park
Dawes Point Reserve,-33.8552507,151.2088538,park
Dawn Street Reserve,-33.9667897,151.0541301,park
Dawson Mall,-33.7675824,150.822122,park
Dawson Public School,-33.7453543,150.8160027,school
Dawson-Damer Park,-33.996017,150.7453466,park
Day Park,-33.8963473,150.9647724,park
Day Street Reserve,-33.9184057,151.1470749,park
De La Salle Catholic College,-34.0453346,151.1218999,school
De La Salle College,-33.9634384,151.0148042,school
De La Salle College,-33.8844501,151.1251426,school
De Witt Reserve,-33.9279052,151.0321034,park
